,battery_power,blue,clock_speed,resolution,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range
693,0.0986,1,0.15,2.616666666212384e-12,0,0.01,1,0.23,0.8,0.183,0.8,0.03,0.2385,0.19,1,0,0,1
694,0.131,0,0.13999999999999999,5.249333332492094e-12,0,0.0,0,0.33,0.4,0.105,0.1,0.14,0.1301,0.19,0,0,1,1
695,0.056,1,0.2,9.650909089066646e-13,1,0.06,1,0.57,0.3,0.081,0.3,0.12,0.2167,0.07,1,0,1,1
696,0.1348,0,0.13,3.4067999985237197e-12,0,0.0,0,0.43,0.4,0.116,0.5,0.06,0.3914,0.08,1,0,1,3
697,0.1567,0,0.05,9.816055544648825e-11,1,0.03,0,0.22,0.5,0.119,0.6,0.06,0.2312,0.18,1,0,0,2
698,0.194,1,0.09,1.143999999727619e-12,1,0.04,0,0.17,0.7,0.093,0.5,0.07,0.2297,0.08,0,1,0,2
699,0.1979,1,0.29,1.2744324992034796e-10,1,0.0,1,0.19,1.0,0.176,0.3,0.09,0.0411,0.02,1,1,1,0
700,0.0561,1,0.21000000000000002,0.1365169999863483,1,0.07,1,0.02,0.1,0.193,0.3,0.13,0.0665,0.04,1,1,0,0
701,0.1717,1,0.13,2.0553749991435937e-11,0,0.01,0,0.62,0.7,0.13,0.1,0.03,0.3226,0.05,0,1,0,3
702,0.0535,0,0.15,2.1380909086827282e-12,0,0.01,1,0.48,0.7,0.113,0.1,0.04,0.074,0.18,1,1,0,0
703,0.1413,0,0.05,4.5046118415866406e-12,1,0.04,1,0.39,0.1,0.185,0.5,0.12,0.3878,0.04,1,0,0,3
704,0.1358,0,0.25,4.915349994101579e-10,1,0.0,0,0.2,0.6,0.135,0.7,0.0,0.3406,0.11,0,0,1,3
705,0.1519,0,0.29,4.243653332013085e-11,0,0.02,0,0.3,0.7,0.112,0.7,0.08,0.244,0.1,1,1,1,2
706,0.1254,0,0.12,1.1700149995904947e-11,1,0.02,0,0.5,0.7,0.108,0.5,0.06,0.3959,0.17,1,1,0,3
707,0.1591,1,0.22000000000000003,2.554972548443487e-11,0,0.03,1,0.49,0.4,0.154,0.6,0.07,0.3703,0.2,1,1,0,3
708,0.0977,1,0.27999999999999997,4.906533331439583e-11,1,0.02,0,0.35,0.6,0.165,0.2,0.15,0.3714,0.1,0,1,1,3
709,0.164,1,0.06999999999999999,1.5964354160347442e-11,0,0.1,1,0.21,0.8,0.169,0.7,0.14,0.0337,0.05,1,1,0,0
710,0.0663,0,0.08,1.0967499992688332e-11,1,0.0,0,0.25,0.6,0.183,0.2,0.01,0.3176,0.02,1,0,1,2
711,0.1744,1,0.1,3.8749206341518016e-13,0,0.01,1,0.2,0.5,0.112,0.8,0.03,0.1205,0.14,1,0,0,1
712,0.1624,0,0.16,2.736426135943844e-12,1,0.08,0,0.28,0.4,0.15,0.2,0.1,0.2473,0.02,1,0,0,2
713,0.1108,1,0.13,2.415573332045028e-11,1,0.14,1,0.02,0.3,0.169,0.7,0.2,0.1229,0.04,1,1,0,0
714,0.1188,1,0.13999999999999999,1.5804257573003806e-11,1,0.0,1,0.09,0.6,0.114,0.2,0.0,0.2896,0.16,1,0,1,3
715,0.0817,0,0.13,8.379575755417382e-12,0,0.0,0,0.11,0.5,0.144,0.3,0.11,0.2039,0.19,0,1,0,1
716,0.0863,0,0.16,6.449414996130351e-11,1,0.05,1,0.06,0.7,0.133,0.4,0.13,0.052,0.18,1,0,1,0
717,0.1397,0,0.24,2.658940740415759e-12,1,0.05,1,0.03,0.2,0.121,0.3,0.15,0.1378,0.04,1,1,1,1
718,0.1108,0,0.1,0.18020566665164953,0,0.03,0,0.49,0.7,0.14,0.5,0.12,0.3254,0.16,1,0,0,3
719,0.1068,0,0.2,1.8581399991638373e-11,1,0.01,1,0.37,0.9,0.184,0.7,0.13,0.1803,0.07,1,0,0,1
720,0.1702,1,0.22999999999999998,1.0848578123417916e-11,0,0.12,1,0.52,0.5,0.145,0.2,0.15,0.2501,0.04,1,0,0,3
721,0.0808,0,0.05,8.65657777623883e-12,1,0.0,0,0.08,0.1,0.192,0.4,0.01,0.3762,0.12,1,0,1,3
722,0.1156,0,0.05,1.5959041663009386e-11,0,0.06,0,0.61,0.1,0.089,0.7,0.09,0.1796,0.13,0,1,1,1
723,0.1271,0,0.05,2.58733766191764e-12,1,0.02,0,0.54,0.1,0.159,0.8,0.03,0.099,0.06,0,1,1,0
724,0.0696,0,0.05,4.087798610373036e-12,0,0.06,0,0.51,0.3,0.197,0.3,0.08,0.263,0.09,0,0,1,1
725,0.1981,1,0.19,2.3816199973802177e-11,1,0.13,0,0.45,0.3,0.175,0.6,0.18,0.138,0.13,0,1,0,1
726,0.0614,0,0.16999999999999998,1.2686666663706443e-13,1,0.0,1,0.58,0.2,0.128,0.7,0.02,0.3487,0.11,1,1,1,2
727,0.159,0,0.06,6.486333330630693e-11,1,0.0,0,0.07,0.3,0.122,0.3,0.17,0.1201,0.18,1,1,1,1
728,0.1945,0,0.16,4.176666661793889e-11,0,0.04,0,0.21,0.7,0.113,0.3,0.1,0.3015,0.15,0,0,0,3
729,0.1135,1,0.27999999999999997,4.68551281989209e-12,1,0.09,0,0.43,0.4,0.158,0.1,0.11,0.3204,0.06,1,0,0,3
730,0.1049,0,0.06,8.713714283598098e-13,1,0.08,1,0.02,0.3,0.172,0.6,0.1,0.0433,0.06,1,0,0,0
731,0.1807,1,0.21000000000000002,2.1104434386275417e-12,0,0.02,0,0.49,0.8,0.125,0.1,0.1,0.1906,0.13,0,1,1,2
732,0.0984,1,0.05,1.303903124755518e-11,0,0.13,1,0.42,0.8,0.098,0.7,0.17,0.0898,0.13,1,1,0,0
733,0.072,1,0.13999999999999999,1.5562339991700085e-10,1,0.0,1,0.61,0.6,0.096,0.7,0.08,0.2799,0.15,1,0,1,3
734,0.1536,0,0.08,0.0059913333323347775,0,0.12,0,0.13,0.3,0.105,0.7,0.2,0.202,0.16,1,1,0,2
735,0.0771,1,0.05,2.512449997278179e-11,0,0.03,0,0.25,1.0,0.086,0.4,0.06,0.077,0.2,0,1,0,0
736,0.0503,0,0.25,1.1413613633899333e-11,0,0.03,0,0.57,0.6,0.185,0.6,0.11,0.0305,0.16,0,0,1,0
737,0.0675,0,0.24,9.361511108198641e-12,0,0.01,0,0.42,0.6,0.187,0.7,0.02,0.2953,0.13,1,1,0,2
738,0.1936,1,0.19,1.0726649987485575e-10,1,0.13,1,0.34,0.2,0.182,0.7,0.14,0.1671,0.09,1,0,1,1
739,0.1303,0,0.1,7.652416664115861e-12,1,0.0,1,0.15,0.1,0.138,0.3,0.1,0.2574,0.14,1,1,1,2
740,0.1004,1,0.29,7.698249998584881e-12,1,0.0,0,0.35,0.2,0.141,0.6,0.09,0.3772,0.18,0,1,1,3
741,0.1972,0,0.12,0.07364499999539718,1,0.0,0,0.37,0.7,0.102,0.2,0.01,0.287,0.17,0,0,0,3
742,0.1822,0,0.12,3.4782222211401085e-12,0,0.0,0,0.08,0.2,0.195,0.6,0.0,0.2577,0.08,1,1,0,2
743,0.1159,1,0.27999999999999997,6.154537493076145e-11,0,0.05,1,0.18,0.5,0.083,0.1,0.07,0.2246,0.03,1,1,0,1
744,0.1782,1,0.27999999999999997,0.05774219999615052,1,0.06,1,0.58,0.8,0.157,0.1,0.13,0.2405,0.16,1,0,1,2
745,0.0894,0,0.21000000000000002,7.435999991076798e-11,1,0.16,0,0.16,0.7,0.168,0.8,0.2,0.3377,0.06,1,1,1,2
746,0.1884,0,0.21000000000000002,3.297937499352191e-12,1,0.07,1,0.43,0.8,0.185,0.1,0.18,0.3619,0.07,1,1,1,3
747,0.1648,1,0.05,1.1544349992303765e-10,0,0.01,1,0.17,0.9,0.142,0.2,0.03,0.1184,0.02,1,0,1,1
748,0.0798,0,0.24,3.2211238088489077e-12,0,0.05,0,0.04,0.2,0.096,0.3,0.09,0.2965,0.14,1,1,0,2
749,0.0802,1,0.24,8.838612495948968e-11,1,0.01,0,0.45,0.8,0.157,0.3,0.09,0.3713,0.08,0,0,0,3
750,0.1276,1,0.29,8.394473682929264e-13,1,0.02,0,0.53,0.3,0.13,0.2,0.03,0.3798,0.08,1,1,1,3
751,0.1331,1,0.16,2.091744614805363e-11,0,0.0,0,0.16,0.5,0.165,0.2,0.07,0.1026,0.2,1,0,1,1
752,0.162,0,0.26,2.3060555552627232e-12,1,0.06,0,0.05,0.9,0.186,0.6,0.18,0.1086,0.13,1,0,0,1
753,0.1996,0,0.25,1.7314196423933697e-11,0,0.05,1,0.51,0.4,0.122,0.4,0.09,0.2236,0.12,1,0,1,2
754,0.1092,0,0.27,5.5535999976860004e-11,1,0.08,0,0.45,0.8,0.185,0.1,0.1,0.1303,0.2,0,1,1,1
755,0.1018,1,0.06999999999999999,2.519493332241553e-11,1,0.07,0,0.63,0.1,0.155,0.5,0.18,0.3048,0.02,0,0,1,2
756,0.0545,0,0.05,6.146799998565746e-12,0,0.0,1,0.11,0.3,0.131,0.3,0.01,0.0616,0.19,1,1,1,0
757,0.0554,1,0.13,9.78714285476598e-13,0,0.0,0,0.12,0.1,0.105,0.6,0.1,0.3764,0.04,0,1,1,2
758,0.1264,0,0.29,1.704064285044832e-11,1,0.02,1,0.34,0.2,0.171,0.3,0.03,0.0419,0.03,1,1,1,0
759,0.103,0,0.16,1.6776099988815935e-10,1,0.03,1,0.58,0.2,0.138,0.6,0.2,0.2858,0.18,1,1,1,3
760,0.1432,1,0.16999999999999998,3.534339284578248e-12,1,0.06,1,0.39,0.3,0.164,0.4,0.18,0.0504,0.1,1,1,0,0
761,0.0558,1,0.27999999999999997,3.200369999039889e-11,0,0.01,1,0.49,0.8,0.142,0.5,0.04,0.0392,0.08,1,1,1,0
762,0.0829,0,0.05,2.4216111105057084e-12,0,0.0,0,0.56,0.6,0.129,0.7,0.01,0.082,0.11,1,0,1,0
763,0.1741,1,0.18,4.191969695191286e-11,0,0.0,0,0.14,0.7,0.143,0.8,0.0,0.3387,0.03,1,0,0,3
764,0.1849,1,0.22999999999999998,4.41907792136054e-12,0,0.07,1,0.15,0.4,0.144,0.5,0.19,0.3447,0.19,1,0,1,3
765,0.0733,0,0.21000000000000002,5.2250416656652004e-12,0,0.05,1,0.07,0.2,0.174,0.7,0.1,0.1403,0.02,1,1,0,0
766,0.1872,1,0.09,2.57226666626134e-12,1,0.0,0,0.16,0.5,0.08,0.2,0.02,0.2295,0.16,0,0,1,2
767,0.1853,0,0.05,4.949624997030225e-11,1,0.01,0,0.27,0.3,0.197,0.6,0.13,0.1973,0.08,1,0,1,2
768,0.1149,1,0.22000000000000003,1.138014705734124e-11,0,0.04,0,0.3,0.2,0.106,0.6,0.05,0.3755,0.08,1,0,0,3
769,0.0891,0,0.05,9.235714275159184e-11,1,0.09,1,0.25,0.3,0.196,0.2,0.19,0.2073,0.1,1,0,1,1
770,0.1911,1,0.2,4.881402776625224e-11,0,0.07,1,0.64,0.6,0.163,0.8,0.08,0.3872,0.11,1,1,0,3
771,0.055,1,0.05,1.0421999997336602e-11,0,0.16,1,0.23,0.1,0.145,0.2,0.17,0.0302,0.08,1,0,0,0
772,0.0576,0,0.08,1.0640055553191098e-11,0,0.0,1,0.27,0.1,0.121,0.2,0.04,0.1519,0.08,1,0,1,1
773,0.176,0,0.19,5.814899998691647e-12,0,0.01,1,0.5,0.8,0.198,0.1,0.02,0.2549,0.04,1,1,0,2
774,0.0969,0,0.24,3.2133222214010397e-12,0,0.0,0,0.45,0.3,0.124,0.7,0.0,0.0404,0.19,1,0,1,0
775,0.116,0,0.11000000000000001,9.091083330555502e-12,0,0.01,1,0.63,0.7,0.166,0.3,0.02,0.0595,0.15,1,0,1,0
776,0.0827,0,0.11000000000000001,0.02627199999812343,1,0.02,1,0.18,0.9,0.16,0.2,0.16,0.1663,0.17,1,1,1,0
777,0.1786,0,0.05,1.429633332697941e-11,0,0.09,1,0.58,0.7,0.161,0.7,0.1,0.2764,0.07,1,1,1,3
778,0.0774,1,0.06,0.456392142791944,1,0.02,1,0.08,0.4,0.136,0.1,0.04,0.2614,0.14,1,1,1,2
779,0.0819,1,0.25,7.2007199978397835e-12,1,0.0,1,0.11,0.2,0.083,0.8,0.01,0.1094,0.15,1,0,0,0
780,0.1042,0,0.22000000000000003,0.003845777777564123,0,0.15,1,0.11,0.6,0.139,0.5,0.16,0.2826,0.02,1,0,0,2
781,0.1368,0,0.3,7.41848717768011e-12,1,0.1,0,0.5,0.2,0.097,0.7,0.18,0.2496,0.05,0,1,1,2
782,0.1592,0,0.21000000000000002,1.7514473681099402e-12,0,0.06,1,0.5,0.1,0.181,0.2,0.17,0.2103,0.07,1,0,0,1
783,0.1067,0,0.18,0.19473699996105256,1,0.11,0,0.14,0.2,0.146,0.1,0.15,0.0966,0.13,0,0,1,0
784,0.1892,1,0.06999999999999999,9.19342857023111e-12,0,0.05,0,0.47,0.4,0.11,0.4,0.1,0.2172,0.03,1,1,1,2
785,0.0915,0,0.11000000000000001,4.0543999993811705e-12,0,0.06,0,0.56,0.6,0.187,0.8,0.17,0.0905,0.12,0,1,0,0
786,0.0774,1,0.27999999999999997,8.95999998992e-13,0,0.07,1,0.55,0.9,0.124,0.3,0.18,0.3916,0.12,1,1,0,3
787,0.1848,1,0.13999999999999999,9.411111109209878e-13,1,0.02,1,0.42,0.7,0.179,0.2,0.1,0.3902,0.03,1,0,1,3
788,0.1501,0,0.11000000000000001,1.3403076920928996e-12,0,0.12,1,0.02,0.2,0.187,0.1,0.15,0.2487,0.16,1,1,1,2
789,0.1614,0,0.19,5.175565610157164e-12,0,0.08,1,0.55,0.3,0.188,0.3,0.17,0.3914,0.13,1,0,0,3
790,0.0911,1,0.29,6.863777775642381e-12,0,0.0,0,0.46,0.1,0.181,0.5,0.01,0.0363,0.17,0,1,0,0
791,0.152,0,0.05,5.3354102542213696e-12,0,0.01,1,0.24,0.7,0.199,0.5,0.08,0.3233,0.04,1,0,1,3
792,0.1647,0,0.13999999999999999,1.0210044641489726e-12,1,0.03,1,0.38,0.3,0.102,0.6,0.15,0.2532,0.15,1,0,1,2
793,0.1347,0,0.09,2.152639999138944e-11,1,0.08,1,0.53,0.8,0.108,0.6,0.15,0.3836,0.14,1,0,1,3
794,0.0967,1,0.16,1.4250214280115989e-11,0,0.04,0,0.25,0.6,0.092,0.8,0.09,0.3076,0.18,0,1,1,2
795,0.1442,0,0.22000000000000003,3.082009090243657e-11,0,0.0,1,0.56,0.7,0.145,0.5,0.03,0.1513,0.07,1,1,0,2
796,0.1204,1,0.26,3.233454543543867e-11,0,0.0,0,0.1,0.3,0.199,0.7,0.03,0.1724,0.19,1,0,0,1
797,0.132,0,0.21000000000000002,1.3742454530462774e-11,1,0.0,1,0.41,0.6,0.144,0.7,0.02,0.0542,0.14,1,1,0,0
798,0.18,1,0.06999999999999999,4.114999999074125e-12,0,0.02,1,0.08,0.4,0.1,0.7,0.06,0.3481,0.08,1,0,1,3
799,0.1567,0,0.21000000000000002,8.397999995241133e-12,1,0.03,0,0.22,0.8,0.153,0.3,0.19,0.3991,0.1,1,0,0,3
800,0.1439,0,0.09,2.5589122803538317e-12,0,0.12,1,0.2,0.8,0.147,0.1,0.17,0.179,0.15,1,0,1,1
801,0.1422,0,0.1,4.873684205396121e-14,0,0.15,0,0.03,0.1,0.112,0.1,0.17,0.0509,0.03,1,1,1,0
802,0.1591,1,0.22000000000000003,9.991866664557271e-12,1,0.04,1,0.52,1.0,0.161,0.3,0.16,0.0282,0.14,1,1,1,0
803,0.088,0,0.16999999999999998,1.7379999992758333e-11,0,0.02,0,0.06,0.6,0.198,0.4,0.19,0.3006,0.03,1,0,0,2
804,0.1929,1,0.05,4.366654760917066e-12,1,0.0,1,0.19,1.0,0.163,0.6,0.02,0.1913,0.06,1,1,0,1
805,0.1642,1,0.16,0.17693633332350356,1,0.0,0,0.05,0.4,0.102,0.5,0.02,0.1333,0.02,0,0,1,2
806,0.1511,0,0.25,0.2883809999711618,1,0.03,0,0.21,0.2,0.114,0.3,0.18,0.3746,0.05,1,0,0,3
807,0.1312,0,0.13,7.069583328620277e-12,0,0.05,1,0.1,0.6,0.163,0.2,0.09,0.3941,0.13,1,1,1,3
808,0.1852,0,0.13999999999999999,5.188769225181325e-11,0,0.04,1,0.1,0.7,0.196,0.1,0.18,0.397,0.11,1,0,1,3
809,0.0972,1,0.13,4.16507142728224e-12,0,0.08,0,0.44,0.7,0.082,0.7,0.1,0.3925,0.07,0,1,0,3
810,0.0691,1,0.27,6.099079996747157e-11,1,0.04,1,0.33,0.9,0.108,0.4,0.08,0.0424,0.15,1,1,1,0
811,0.0807,0,0.05,2.1036153843298263e-12,0,0.09,0,0.08,0.3,0.158,0.5,0.2,0.1284,0.02,0,1,1,0
812,0.1113,0,0.06,6.243927269037678e-11,1,0.0,0,0.25,0.3,0.145,0.1,0.1,0.0277,0.12,1,0,1,0
813,0.0721,1,0.13,2.5323199989026608e-11,1,0.1,0,0.16,0.9,0.125,0.1,0.18,0.1713,0.04,0,1,1,1
814,0.1188,1,0.15,2.011130951926054e-11,1,0.0,0,0.54,0.3,0.198,0.6,0.02,0.0485,0.07,0,1,0,0
815,0.1512,1,0.05,1.0567199996125361e-11,0,0.01,0,0.52,0.1,0.131,0.1,0.14,0.3002,0.07,0,0,1,2
816,0.0805,1,0.06999999999999999,6.837333331572201e-12,0,0.0,0,0.64,0.1,0.097,0.4,0.14,0.0418,0.17,0,1,1,0
817,0.0918,0,0.09,6.443573527421837e-12,1,0.01,0,0.08,0.1,0.123,0.7,0.05,0.1652,0.14,1,1,0,1
818,0.132,0,0.05,4.0762249986752265e-12,1,0.07,0,0.48,0.2,0.168,0.5,0.16,0.2893,0.09,0,0,1,2
819,0.1236,0,0.09,2.4896011900908954e-12,1,0.02,1,0.57,0.1,0.188,0.1,0.14,0.1406,0.2,1,0,1,0
820,0.1387,0,0.05,6.023566663454097e-11,0,0.0,1,0.61,0.5,0.098,0.3,0.0,0.0629,0.11,1,1,0,0
821,0.1883,1,0.27,1.750087499773947e-12,1,0.06,1,0.3,0.5,0.095,0.2,0.1,0.3724,0.2,1,1,1,3
822,0.0839,0,0.2,6.537699998746942e-12,1,0.0,0,0.14,0.4,0.175,0.7,0.03,0.3835,0.11,1,0,0,3
823,0.1593,1,0.1,5.213825640276989e-12,0,0.0,1,0.52,0.7,0.13,0.8,0.0,0.1354,0.13,1,1,1,1
824,0.1722,1,0.1,3.8624039953651145e-10,0,0.07,0,0.25,0.8,0.088,0.6,0.19,0.2376,0.19,0,0,1,3
825,0.1954,0,0.06,2.27632352908817e-12,1,0.08,0,0.07,0.9,0.126,0.3,0.09,0.3438,0.13,1,0,0,3
826,0.1788,1,0.05,2.1102333321023638e-11,1,0.15,1,0.02,0.3,0.15,0.6,0.2,0.2655,0.04,1,0,1,2
827,0.1628,0,0.05,1.6557249997309446e-12,0,0.05,1,0.33,0.9,0.101,0.6,0.08,0.3361,0.13,1,0,0,3
828,0.1965,0,0.05,0.09540117646497641,0,0.06,1,0.04,1.0,0.084,0.7,0.09,0.3535,0.16,1,1,1,3
829,0.0833,1,0.22000000000000003,1.1128999996537644e-11,0,0.04,0,0.27,0.9,0.124,0.1,0.06,0.215,0.07,0,1,1,1
830,0.0571,0,0.06,5.011199998281874e-12,0,0.01,1,0.43,0.5,0.141,0.3,0.08,0.2587,0.18,1,0,0,1
831,0.1808,1,0.05,9.583466656018369e-11,1,0.01,0,0.31,0.5,0.092,0.2,0.16,0.2736,0.08,0,0,1,3
832,0.186,0,0.05,0.010386999999307533,1,0.02,1,0.55,0.7,0.083,0.6,0.03,0.0676,0.04,1,0,1,0
833,0.1368,1,0.16,6.187403845162274e-12,1,0.04,0,0.09,0.1,0.115,0.7,0.07,0.2941,0.17,0,1,0,3
834,0.1161,0,0.13,1.5002166660415763e-11,1,0.0,1,0.21,0.6,0.126,0.8,0.12,0.3336,0.14,1,0,1,3
835,0.1224,1,0.16,5.877719998236684e-12,0,0.09,0,0.33,1.0,0.157,0.1,0.18,0.3796,0.13,1,1,0,3
836,0.0902,1,0.06,3.4377777771570676e-12,1,0.0,0,0.63,0.7,0.122,0.5,0.14,0.3654,0.15,0,1,1,3
837,0.0787,1,0.05,2.3894541659697423e-11,0,0.15,0,0.11,0.6,0.093,0.1,0.16,0.2934,0.14,1,0,1,2
838,0.0854,0,0.05,5.967359995822847e-11,0,0.02,0,0.3,0.5,0.125,0.8,0.05,0.2889,0.11,0,0,1,2
839,0.1184,0,0.15,6.877840334747326e-12,1,0.01,1,0.48,0.6,0.191,0.1,0.06,0.3315,0.14,1,1,1,3
840,0.1973,0,0.16,0.10392799998845244,1,0.05,1,0.39,0.8,0.152,0.4,0.06,0.1993,0.05,1,0,0,2
841,0.051,0,0.16999999999999998,1.3796941168760531e-11,1,0.03,0,0.35,0.8,0.12,0.3,0.06,0.2509,0.11,0,1,1,1
842,0.0966,0,0.2,1.065104575041573e-12,0,0.08,1,0.34,0.5,0.118,0.2,0.1,0.3534,0.11,1,1,1,3
843,0.1438,1,0.18,4.836058440773368e-12,0,0.03,0,0.16,0.6,0.169,0.8,0.07,0.2246,0.15,0,0,0,2
844,0.1986,0,0.05,0.052941599989411676,0,0.07,0,0.51,0.4,0.095,0.3,0.09,0.3165,0.13,1,0,0,3
845,0.1907,0,0.2,1.926373213666523e-11,0,0.13,0,0.55,0.9,0.105,0.7,0.15,0.0286,0.17,1,0,1,0
846,0.1489,0,0.24,3.3253333323040636e-12,1,0.08,0,0.32,0.6,0.2,0.1,0.16,0.0776,0.08,0,0,0,0
847,0.1843,1,0.18,3.25904761859756e-13,1,0.13,1,0.16,0.7,0.134,0.6,0.18,0.3213,0.15,1,1,0,3
848,0.0825,1,0.15,9.609545451269474e-12,0,0.11,0,0.38,0.4,0.094,0.3,0.18,0.0716,0.14,0,1,0,0
849,0.1286,1,0.22999999999999998,2.38319999928504e-13,0,0.1,1,0.16,0.1,0.098,0.2,0.18,0.0424,0.04,1,1,0,0
850,0.084,0,0.06,1.1114031247684578e-11,0,0.0,1,0.63,0.8,0.137,0.7,0.19,0.3486,0.18,1,1,0,3
851,0.0757,0,0.22999999999999998,1.635504385742541e-12,1,0.05,1,0.58,0.2,0.163,0.4,0.07,0.3237,0.09,1,0,1,2
852,0.0814,1,0.11000000000000001,1.599324999633488e-11,1,0.02,0,0.41,0.8,0.177,0.2,0.1,0.1944,0.12,1,0,0,1
853,0.1195,1,0.11000000000000001,1.1690249993319857e-11,1,0.02,1,0.08,0.9,0.08,0.6,0.06,0.0643,0.19,1,0,0,0
854,0.0767,0,0.08,0.17190249997134957,0,0.07,1,0.1,0.5,0.107,0.4,0.12,0.2317,0.12,1,1,1,2
855,0.1068,0,0.13,9.318749990098827e-11,0,0.06,1,0.52,0.1,0.097,0.8,0.07,0.1436,0.15,1,0,0,1
856,0.0994,1,0.27999999999999997,2.6022999981783897e-11,1,0.0,0,0.56,0.5,0.173,0.3,0.03,0.319,0.2,1,1,1,2
857,0.155,1,0.25,1.3935999985192999e-11,0,0.06,0,0.21,0.8,0.133,0.2,0.11,0.2338,0.15,0,1,0,2
858,0.1878,1,0.05,1.7099999996607142e-12,0,0.09,0,0.29,0.6,0.085,0.8,0.19,0.1334,0.02,0,0,0,1
859,0.0623,0,0.2,1.8974117639617993e-12,0,0.02,0,0.06,0.1,0.127,0.3,0.04,0.3657,0.19,1,1,0,2
860,0.1829,1,0.05,5.2479715901040046e-12,0,0.0,1,0.15,0.4,0.16,0.5,0.07,0.208,0.12,1,0,1,2
861,0.0525,0,0.24,3.1215909086120286e-13,1,0.11,0,0.35,0.8,0.19,0.7,0.2,0.1609,0.03,0,0,0,0
862,0.1065,1,0.05,1.744639998080896e-11,0,0.0,1,0.14,0.7,0.089,0.2,0.02,0.3078,0.18,1,0,1,2
863,0.1425,0,0.12,1.094423076291679e-11,0,0.09,1,0.35,0.7,0.127,0.8,0.14,0.059,0.06,1,1,1,0
864,0.1296,0,0.13999999999999999,1.1110552629605361e-11,1,0.03,0,0.11,0.2,0.129,0.7,0.04,0.2552,0.1,1,1,1,2
865,0.0642,0,0.27999999999999997,5.577349998419751e-12,0,0.03,0,0.34,0.8,0.197,0.2,0.15,0.3355,0.13,0,0,0,2
866,0.1664,1,0.29,2.7051928565309685e-11,1,0.09,1,0.15,0.5,0.177,0.7,0.19,0.1968,0.09,1,0,0,2
867,0.1498,1,0.06999999999999999,1.7779619039152564e-11,0,0.03,1,0.08,0.1,0.17,0.7,0.04,0.3358,0.19,1,0,0,3
868,0.0981,1,0.19,2.263157894429132e-13,1,0.0,0,0.02,0.1,0.136,0.3,0.07,0.1539,0.19,0,0,0,0
869,0.1236,1,0.27999999999999997,3.595187499475702e-12,0,0.06,1,0.32,0.3,0.143,0.4,0.18,0.0942,0.14,1,1,1,0
870,0.1673,0,0.27999999999999997,5.301111105220987e-12,1,0.07,0,0.09,0.1,0.187,0.3,0.1,0.3669,0.1,1,0,1,3
871,0.0712,1,0.16,1.6725446149214492e-11,0,0.06,1,0.09,0.8,0.172,0.2,0.14,0.3612,0.04,1,0,0,3
872,0.0569,1,0.05,7.264446426625595e-12,1,0.1,1,0.04,0.8,0.17,0.3,0.19,0.2351,0.1,1,1,0,1
873,0.0603,1,0.06999999999999999,9.062639996828074e-11,1,0.0,1,0.64,0.2,0.156,0.6,0.0,0.0604,0.08,1,1,1,0
874,0.1332,0,0.08,0.1766139999646772,1,0.02,0,0.11,0.5,0.187,0.2,0.04,0.1285,0.09,1,1,0,1
875,0.1413,0,0.06,0.3918725999216255,0,0.0,1,0.13,0.1,0.128,0.1,0.0,0.0515,0.18,1,1,0,0
876,0.1064,0,0.29,8.863341344918092e-12,1,0.01,1,0.34,0.2,0.184,0.6,0.13,0.0654,0.06,1,0,0,0
877,0.1444,0,0.06,4.991082350152042e-11,0,0.02,0,0.48,0.5,0.082,0.5,0.17,0.254,0.15,1,1,1,3
878,0.1366,1,0.16999999999999998,1.4279670584539379e-11,1,0.05,1,0.53,0.2,0.161,0.5,0.09,0.3869,0.14,1,0,1,3
879,0.0906,0,0.21000000000000002,1.8998903842317526e-11,1,0.07,0,0.18,0.1,0.136,0.2,0.11,0.3412,0.16,1,0,0,3
880,0.1554,0,0.27,1.2113138883841747e-11,1,0.03,1,0.47,0.7,0.185,0.5,0.12,0.0509,0.19,1,0,0,0
881,0.1187,0,0.22999999999999998,8.06249999650625e-12,0,0.0,1,0.21,0.2,0.122,0.6,0.06,0.2547,0.05,1,1,0,2
882,0.1156,1,0.27,7.53243749902706e-12,1,0.01,1,0.3,0.9,0.173,0.3,0.16,0.2735,0.13,1,0,1,2
883,0.1918,0,0.27999999999999997,8.487833330975601e-12,0,0.01,0,0.22,0.3,0.139,0.1,0.05,0.1369,0.06,0,1,1,1
884,0.0841,1,0.05,8.21978181579061e-12,1,0.08,0,0.39,0.1,0.199,0.6,0.13,0.2942,0.16,0,1,1,2
885,0.073,1,0.13,1.265879998607532e-10,1,0.06,0,0.06,0.9,0.167,0.7,0.1,0.2812,0.17,0,0,0,2
886,0.0878,1,0.13,5.640476189043689e-12,0,0.13,1,0.31,0.5,0.153,0.4,0.18,0.3497,0.11,1,1,0,2
887,0.1059,0,0.05,5.3456999971489594e-11,1,0.0,0,0.5,0.7,0.182,0.8,0.01,0.0619,0.18,0,1,1,0
888,0.1578,0,0.29,3.3697058813122963e-12,0,0.08,0,0.03,0.9,0.2,0.1,0.2,0.3483,0.16,1,0,0,3
889,0.1829,0,0.16999999999999998,3.7234772714579054e-12,0,0.0,0,0.36,0.8,0.112,0.5,0.01,0.1475,0.07,0,0,0,1
