,battery_power,blue,clock_speed,screen_size,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range
671,0.0852,0,0.1,0.068,1,0.04,1,0.62,0.7,0.104,0.7,0.13,0.0293,0.1159,0.2253,0.07,1,1,0,1
672,0.1979,1,0.16,0.078,1,0.0,0,0.32,0.2,0.165,0.7,0.01,0.0833,0.163,0.0452,0.14,0,1,0,0
673,0.071,1,0.05,0.132,0,0.06,0,0.32,0.8,0.151,0.5,0.09,0.0485,0.0857,0.1419,0.18,0,1,0,0
674,0.1034,0,0.26,0.015,1,0.02,1,0.45,0.3,0.19,0.3,0.04,0.0182,0.1293,0.0969,0.07,1,0,0,0
675,0.06,0,0.25,0.019,1,0.08,1,0.22,0.1,0.145,0.1,0.11,0.0207,0.1162,0.3441,0.05,1,0,0,2
676,0.1027,0,0.05,0.204,0,0.02,1,0.64,0.9,0.103,0.2,0.07,0.1698,0.1747,0.3786,0.12,1,0,0,3
677,0.126,0,0.06,0.013,0,0.05,1,0.13,1.0,0.106,0.6,0.06,0.0165,0.0736,0.271,0.08,1,1,0,2
678,0.1793,0,0.18,0.224,1,0.1,0,0.12,0.5,0.169,0.6,0.17,0.1086,0.1418,0.3533,0.15,1,1,1,3
679,0.0675,0,0.22999999999999998,0.0,0,0.1,0,0.6,0.9,0.144,0.5,0.15,0.0192,0.0757,0.1735,0.13,1,0,1,0
680,0.0658,1,0.27,0.154,0,0.0,1,0.12,0.9,0.103,0.7,0.03,0.1156,0.175,0.3587,0.2,1,0,0,3
681,0.1694,1,0.06,0.085,0,0.0,1,0.34,0.3,0.102,0.7,0.07,0.0377,0.0549,0.2298,0.02,1,1,0,2
682,0.0804,1,0.08,0.055,1,0.12,1,0.41,0.9,0.089,0.1,0.13,0.0709,0.0818,0.2027,0.11,1,0,0,1
683,0.1713,0,0.25,0.13,1,0.01,0,0.27,0.9,0.127,0.7,0.03,0.0729,0.0974,0.2406,0.2,1,0,1,2
684,0.0706,0,0.05,0.056,0,0.13,1,0.31,0.1,0.108,0.3,0.19,0.0543,0.0938,0.2419,0.04,1,0,1,1
685,0.1362,0,0.05,0.042,0,0.03,0,0.25,0.8,0.131,0.7,0.09,0.0553,0.1505,0.0995,0.18,0,1,1,0
686,0.1527,0,0.27,0.015,0,0.1,1,0.6,0.1,0.154,0.5,0.14,0.0526,0.1116,0.2078,0.11,1,1,1,2
687,0.0768,0,0.05,0.019,1,0.0,0,0.19,0.9,0.159,0.2,0.01,0.0637,0.0991,0.1145,0.07,0,0,1,0
688,0.1314,0,0.29,0.04,1,0.08,1,0.41,0.1,0.155,0.4,0.12,0.0113,0.0577,0.0626,0.04,1,1,1,0
689,0.0705,1,0.05,0.165,0,0.05,1,0.57,0.9,0.155,0.6,0.09,0.1114,0.1374,0.1509,0.18,1,1,1,1
690,0.1403,0,0.27,0.117,0,0.02,1,0.26,0.1,0.164,0.5,0.03,0.0461,0.1251,0.3371,0.09,1,0,1,3
691,0.1486,0,0.26,0.013,0,0.07,0,0.52,0.1,0.085,0.4,0.15,0.143,0.1747,0.0297,0.15,0,1,0,0
692,0.0781,0,0.11000000000000001,0.104,0,0.02,0,0.38,0.4,0.198,0.5,0.07,0.0304,0.1674,0.3508,0.05,0,0,1,3
693,0.0986,1,0.15,0.144,0,0.01,1,0.23,0.8,0.183,0.8,0.03,0.0471,0.08,0.2385,0.19,1,0,0,1
694,0.131,0,0.13999999999999999,0.156,0,0.0,0,0.33,0.4,0.105,0.1,0.14,0.0806,0.1016,0.1301,0.19,0,0,1,1
695,0.056,1,0.2,0.11,1,0.06,1,0.57,0.3,0.081,0.3,0.12,0.008,0.1327,0.2167,0.07,1,0,1,1
696,0.1348,0,0.13,0.03,0,0.0,0,0.43,0.4,0.116,0.5,0.06,0.0204,0.0501,0.3914,0.08,1,0,1,3
697,0.1567,0,0.05,0.009,1,0.03,0,0.22,0.5,0.119,0.6,0.06,0.0545,0.1621,0.2312,0.18,1,0,0,2
698,0.194,1,0.09,0.084,1,0.04,0,0.17,0.7,0.093,0.5,0.07,0.0112,0.0858,0.2297,0.08,0,1,0,2
699,0.1979,1,0.29,0.016,1,0.0,1,0.19,1.0,0.176,0.3,0.09,0.1331,0.1532,0.0411,0.02,1,1,1,0
700,0.0561,1,0.21000000000000002,0.0,1,0.07,1,0.02,0.1,0.193,0.3,0.13,0.1055,0.1294,0.0665,0.04,1,1,0,0
701,0.1717,1,0.13,0.024,0,0.01,0,0.62,0.7,0.13,0.1,0.03,0.0609,0.081,0.3226,0.05,0,1,0,3
702,0.0535,0,0.15,0.11,0,0.01,1,0.48,0.7,0.113,0.1,0.04,0.029,0.0811,0.074,0.18,1,1,0,0
703,0.1413,0,0.05,0.304,1,0.04,1,0.39,0.1,0.185,0.5,0.12,0.1039,0.1318,0.3878,0.04,1,0,0,3
704,0.1358,0,0.25,0.005,1,0.0,0,0.2,0.6,0.135,0.7,0.0,0.1485,0.1655,0.3406,0.11,0,0,1,3
705,0.1519,0,0.29,0.045,0,0.02,0,0.3,0.7,0.112,0.7,0.08,0.1122,0.1702,0.244,0.1,1,1,1,2
706,0.1254,0,0.12,0.04,1,0.02,0,0.5,0.7,0.108,0.5,0.06,0.0462,0.1013,0.3959,0.17,1,1,0,3
707,0.1591,1,0.22000000000000003,0.102,0,0.03,1,0.49,0.4,0.154,0.6,0.07,0.1384,0.1883,0.3703,0.2,1,1,0,3
708,0.0977,1,0.27999999999999997,0.057,1,0.02,0,0.35,0.6,0.165,0.2,0.15,0.1502,0.1862,0.3714,0.1,0,1,1,3
709,0.164,1,0.06999999999999999,0.048,0,0.1,1,0.21,0.8,0.169,0.7,0.14,0.0589,0.1301,0.0337,0.05,1,1,0,0
710,0.0663,0,0.08,0.012,1,0.0,0,0.25,0.6,0.183,0.2,0.01,0.0082,0.1605,0.3176,0.02,1,0,1,2
711,0.1744,1,0.1,0.126,0,0.01,1,0.2,0.5,0.112,0.8,0.03,0.0068,0.0718,0.1205,0.14,1,0,0,1
712,0.1624,0,0.16,0.176,1,0.08,0,0.28,0.4,0.15,0.2,0.1,0.0689,0.0699,0.2473,0.02,1,0,0,2
713,0.1108,1,0.13,0.015,1,0.14,1,0.02,0.3,0.169,0.7,0.2,0.0208,0.1742,0.1229,0.04,1,1,0,0
714,0.1188,1,0.13999999999999999,0.132,1,0.0,1,0.09,0.6,0.114,0.2,0.0,0.1339,0.1558,0.2896,0.16,1,0,1,3
715,0.0817,0,0.13,0.066,0,0.0,0,0.11,0.5,0.144,0.3,0.11,0.0722,0.0766,0.2039,0.19,0,1,0,1
716,0.0863,0,0.16,0.02,1,0.05,1,0.06,0.7,0.133,0.4,0.13,0.0717,0.1799,0.052,0.18,1,0,1,0
717,0.1397,0,0.24,0.27,1,0.05,1,0.03,0.2,0.121,0.3,0.15,0.0433,0.1658,0.1378,0.04,1,1,1,1
718,0.1108,0,0.1,0.0,0,0.03,0,0.49,0.7,0.14,0.5,0.12,0.1298,0.1666,0.3254,0.16,1,0,0,3
719,0.1068,0,0.2,0.02,1,0.01,1,0.37,0.9,0.184,0.7,0.13,0.0186,0.1998,0.1803,0.07,1,0,0,1
720,0.1702,1,0.22999999999999998,0.192,0,0.12,1,0.52,0.5,0.145,0.2,0.15,0.1397,0.1491,0.2501,0.04,1,0,0,3
721,0.0808,0,0.05,0.135,1,0.0,0,0.08,0.1,0.192,0.4,0.01,0.0618,0.1891,0.3762,0.12,1,0,1,3
722,0.1156,0,0.05,0.096,0,0.06,0,0.61,0.1,0.089,0.7,0.09,0.1214,0.1262,0.1796,0.13,0,1,1,1
723,0.1271,0,0.05,0.154,1,0.02,0,0.54,0.1,0.159,0.8,0.03,0.0613,0.065,0.099,0.06,0,1,1,0
724,0.0696,0,0.05,0.144,0,0.06,0,0.51,0.3,0.197,0.3,0.08,0.0649,0.0907,0.263,0.09,0,0,1,1
725,0.1981,1,0.19,0.01,1,0.13,0,0.45,0.3,0.175,0.6,0.18,0.0193,0.1234,0.138,0.13,0,1,0,1
726,0.0614,0,0.16999999999999998,0.09,1,0.0,1,0.58,0.2,0.128,0.7,0.02,0.0022,0.0519,0.3487,0.11,1,1,1,2
727,0.159,0,0.06,0.036,1,0.0,0,0.07,0.3,0.122,0.3,0.17,0.1464,0.1595,0.1201,0.18,1,1,1,1
728,0.1945,0,0.16,0.006,0,0.04,0,0.21,0.7,0.113,0.3,0.1,0.028,0.0895,0.3015,0.15,0,0,0,3
729,0.1135,1,0.27999999999999997,0.234,1,0.09,0,0.43,0.4,0.158,0.1,0.11,0.069,0.1589,0.3204,0.06,1,0,0,3
730,0.1049,0,0.06,0.07,1,0.08,1,0.02,0.3,0.172,0.6,0.1,0.0039,0.1564,0.0433,0.06,1,0,0,0
731,0.1807,1,0.21000000000000002,0.221,0,0.02,0,0.49,0.8,0.125,0.1,0.1,0.0337,0.1384,0.1906,0.13,0,1,1,2
732,0.0984,1,0.05,0.128,0,0.13,1,0.42,0.8,0.098,0.7,0.17,0.1036,0.1611,0.0898,0.13,1,1,0,0
733,0.072,1,0.13999999999999999,0.015,1,0.0,1,0.61,0.6,0.096,0.7,0.08,0.1347,0.1733,0.2799,0.15,1,0,1,3
734,0.1536,0,0.08,0.0,0,0.12,0,0.13,0.3,0.105,0.7,0.2,0.0022,0.1634,0.202,0.16,1,1,0,2
735,0.0771,1,0.05,0.012,0,0.03,0,0.25,1.0,0.086,0.4,0.06,0.0327,0.0922,0.077,0.2,0,1,0,0
736,0.0503,0,0.25,0.088,0,0.03,0,0.57,0.6,0.185,0.6,0.11,0.0778,0.1291,0.0305,0.16,0,0,1,0
737,0.0675,0,0.24,0.045,0,0.01,0,0.42,0.6,0.187,0.7,0.02,0.0482,0.0874,0.2953,0.13,1,1,0,2
738,0.1936,1,0.19,0.006,1,0.13,1,0.34,0.2,0.182,0.7,0.14,0.0591,0.1089,0.1671,0.09,1,0,1,1
739,0.1303,0,0.1,0.048,1,0.0,1,0.15,0.1,0.138,0.3,0.1,0.0229,0.1604,0.2574,0.14,1,1,1,2
740,0.1004,1,0.29,0.136,1,0.0,0,0.35,0.2,0.141,0.6,0.09,0.0901,0.1162,0.3772,0.18,0,1,1,3
741,0.1972,0,0.12,0.0,1,0.0,0,0.37,0.7,0.102,0.2,0.01,0.0715,0.1648,0.287,0.17,0,0,0,3
742,0.1822,0,0.12,0.045,0,0.0,0,0.08,0.2,0.195,0.6,0.0,0.0172,0.091,0.2577,0.08,1,1,0,2
743,0.1159,1,0.27999999999999997,0.008,0,0.05,1,0.18,0.5,0.083,0.1,0.07,0.0681,0.0723,0.2246,0.03,1,1,0,1
744,0.1782,1,0.27999999999999997,0.0,1,0.06,1,0.58,0.8,0.157,0.1,0.13,0.0867,0.0999,0.2405,0.16,1,0,1,2
745,0.0894,0,0.21000000000000002,0.005,1,0.16,0,0.16,0.7,0.168,0.8,0.2,0.0286,0.13,0.3377,0.06,1,1,1,2
746,0.1884,0,0.21000000000000002,0.112,1,0.07,1,0.43,0.8,0.185,0.1,0.18,0.0451,0.0819,0.3619,0.07,1,1,1,3
747,0.1648,1,0.05,0.012,0,0.01,1,0.17,0.9,0.142,0.2,0.03,0.1119,0.1238,0.1184,0.02,1,0,1,1
748,0.0798,0,0.24,0.105,0,0.05,0,0.04,0.2,0.096,0.3,0.09,0.0526,0.0643,0.2965,0.14,1,1,0,2
749,0.0802,1,0.24,0.024,1,0.01,0,0.45,0.8,0.157,0.3,0.09,0.1299,0.1633,0.3713,0.08,0,0,0,3
750,0.1276,1,0.29,0.19,1,0.02,0,0.53,0.3,0.13,0.2,0.03,0.0217,0.0735,0.3798,0.08,1,1,1,3
751,0.1331,1,0.16,0.065,0,0.0,0,0.16,0.5,0.165,0.2,0.07,0.1109,0.1226,0.1026,0.2,1,0,1,1
752,0.162,0,0.26,0.252,1,0.06,0,0.05,0.9,0.186,0.6,0.18,0.0434,0.1339,0.1086,0.13,1,0,0,1
753,0.1996,0,0.25,0.056,0,0.05,1,0.51,0.4,0.122,0.4,0.09,0.0671,0.1445,0.2236,0.12,1,0,1,2
754,0.1092,0,0.27,0.036,1,0.08,0,0.45,0.8,0.185,0.1,0.1,0.1404,0.1424,0.1303,0.2,0,1,1,1
755,0.1018,1,0.06999999999999999,0.03,1,0.07,0,0.63,0.1,0.155,0.5,0.18,0.0856,0.0883,0.3048,0.02,0,0,1,2
756,0.0545,0,0.05,0.09,0,0.0,1,0.11,0.3,0.131,0.3,0.01,0.0381,0.1452,0.0616,0.19,1,1,1,0
757,0.0554,1,0.13,0.07,0,0.0,0,0.12,0.1,0.105,0.6,0.1,0.0085,0.0806,0.3764,0.04,0,1,1,2
758,0.1264,0,0.29,0.028,1,0.02,1,0.34,0.2,0.171,0.3,0.03,0.0562,0.0849,0.0419,0.03,1,1,1,0
759,0.103,0,0.16,0.012,1,0.03,1,0.58,0.2,0.138,0.6,0.2,0.1111,0.1812,0.2858,0.18,1,1,1,3
760,0.1432,1,0.16999999999999998,0.056,1,0.06,1,0.39,0.3,0.164,0.4,0.18,0.0209,0.0947,0.0504,0.1,1,1,0,0
761,0.0558,1,0.27999999999999997,0.05,0,0.01,1,0.49,0.8,0.142,0.5,0.04,0.0997,0.1605,0.0392,0.08,1,1,1,0
762,0.0829,0,0.05,0.072,0,0.0,0,0.56,0.6,0.129,0.7,0.01,0.0091,0.1916,0.082,0.11,1,0,1,0
763,0.1741,1,0.18,0.033,0,0.0,0,0.14,0.7,0.143,0.8,0.0,0.073,0.1895,0.3387,0.03,1,0,0,3
764,0.1849,1,0.22999999999999998,0.154,0,0.07,1,0.15,0.4,0.144,0.5,0.19,0.0606,0.1123,0.3447,0.19,1,0,1,3
765,0.0733,0,0.21000000000000002,0.12,0,0.05,1,0.07,0.2,0.174,0.7,0.1,0.0445,0.1409,0.1403,0.02,1,1,0,0
766,0.1872,1,0.09,0.165,1,0.0,0,0.16,0.5,0.08,0.2,0.02,0.0286,0.1484,0.2295,0.16,0,0,1,2
767,0.1853,0,0.05,0.02,1,0.01,0,0.27,0.3,0.197,0.6,0.13,0.0985,0.1005,0.1973,0.08,1,0,1,2
768,0.1149,1,0.22000000000000003,0.238,0,0.04,0,0.3,0.2,0.106,0.6,0.05,0.1617,0.1675,0.3755,0.08,1,0,0,3
769,0.0891,0,0.05,0.007,1,0.09,1,0.25,0.3,0.196,0.2,0.19,0.0375,0.1724,0.2073,0.1,1,0,1,1
770,0.1911,1,0.2,0.072,0,0.07,1,0.64,0.6,0.163,0.8,0.08,0.1795,0.1958,0.3872,0.11,1,1,0,3
771,0.055,1,0.05,0.09,0,0.16,1,0.23,0.1,0.145,0.2,0.17,0.0486,0.193,0.0302,0.08,1,0,0,0
772,0.0576,0,0.08,0.108,0,0.0,1,0.27,0.1,0.121,0.2,0.04,0.0757,0.1518,0.1519,0.08,1,0,1,1
773,0.176,0,0.19,0.08,0,0.01,1,0.5,0.8,0.198,0.1,0.02,0.0273,0.1704,0.2549,0.04,1,1,0,2
774,0.0969,0,0.24,0.09,0,0.0,0,0.45,0.3,0.124,0.7,0.0,0.0491,0.0589,0.0404,0.19,1,0,1,0
775,0.116,0,0.11000000000000001,0.072,0,0.01,1,0.63,0.7,0.166,0.3,0.02,0.0762,0.0859,0.0595,0.15,1,0,1,0
776,0.0827,0,0.11000000000000001,0.0,1,0.02,1,0.18,0.9,0.16,0.2,0.16,0.0448,0.0821,0.1663,0.17,1,1,1,0
777,0.1786,0,0.05,0.027,0,0.09,1,0.58,0.7,0.161,0.7,0.1,0.0231,0.1671,0.2764,0.07,1,1,1,3
778,0.0774,1,0.06,0.0,1,0.02,1,0.08,0.4,0.136,0.1,0.04,0.1713,0.1865,0.2614,0.14,1,1,1,2
779,0.0819,1,0.25,0.05,1,0.0,1,0.11,0.2,0.083,0.8,0.01,0.0438,0.0822,0.1094,0.15,1,0,0,0
780,0.1042,0,0.22000000000000003,0.0,0,0.15,1,0.11,0.6,0.139,0.5,0.16,0.0068,0.1018,0.2826,0.02,1,0,0,2
781,0.1368,0,0.3,0.078,1,0.1,0,0.5,0.2,0.097,0.7,0.18,0.0698,0.0829,0.2496,0.05,0,1,1,2
782,0.1592,0,0.21000000000000002,0.152,0,0.06,1,0.5,0.1,0.181,0.2,0.17,0.051,0.0522,0.2103,0.07,1,0,0,1
783,0.1067,0,0.18,0.0,1,0.11,0,0.14,0.2,0.146,0.1,0.15,0.0965,0.1009,0.0966,0.13,0,0,1,0
784,0.1892,1,0.06999999999999999,0.238,0,0.05,0,0.47,0.4,0.11,0.4,0.1,0.1399,0.1564,0.2172,0.03,1,1,1,2
785,0.0915,0,0.11000000000000001,0.19,0,0.06,0,0.56,0.6,0.187,0.8,0.17,0.0532,0.1448,0.0905,0.12,0,1,0,0
786,0.0774,1,0.27999999999999997,0.008,0,0.07,1,0.55,0.9,0.124,0.3,0.18,0.0008,0.0896,0.3916,0.12,1,1,0,3
787,0.1848,1,0.13999999999999999,0.099,1,0.02,1,0.42,0.7,0.179,0.2,0.1,0.0154,0.0605,0.3902,0.03,1,0,1,3
788,0.1501,0,0.11000000000000001,0.156,0,0.12,1,0.02,0.2,0.187,0.1,0.15,0.0198,0.1056,0.2487,0.16,1,1,1,2
789,0.1614,0,0.19,0.221,0,0.08,1,0.55,0.3,0.188,0.3,0.17,0.086,0.133,0.3914,0.13,1,0,0,3
790,0.0911,1,0.29,0.045,0,0.0,0,0.46,0.1,0.181,0.5,0.01,0.0461,0.067,0.0363,0.17,0,1,0,0
791,0.152,0,0.05,0.039,0,0.01,1,0.24,0.7,0.199,0.5,0.08,0.0109,0.1909,0.3233,0.04,1,0,1,3
792,0.1647,0,0.13999999999999999,0.224,1,0.03,1,0.38,0.3,0.102,0.6,0.15,0.0193,0.1185,0.2532,0.15,1,0,1,2
793,0.1347,0,0.09,0.045,1,0.08,1,0.53,0.8,0.108,0.6,0.15,0.0961,0.1008,0.3836,0.14,1,0,1,3
794,0.0967,1,0.16,0.028,0,0.04,0,0.25,0.6,0.092,0.8,0.09,0.0243,0.1642,0.3076,0.18,0,1,1,2
795,0.1442,0,0.22000000000000003,0.088,0,0.0,1,0.56,0.7,0.145,0.5,0.03,0.1626,0.1668,0.1513,0.07,1,1,0,2
796,0.1204,1,0.26,0.022,0,0.0,0,0.1,0.3,0.199,0.7,0.03,0.048,0.1482,0.1724,0.19,1,0,0,1
797,0.132,0,0.21000000000000002,0.011,1,0.0,1,0.41,0.6,0.144,0.7,0.02,0.0123,0.1229,0.0542,0.14,1,1,0,0
798,0.18,1,0.06999999999999999,0.08,0,0.02,1,0.08,0.4,0.1,0.7,0.06,0.04,0.0823,0.3481,0.08,1,0,1,3
799,0.1567,0,0.21000000000000002,0.03,1,0.03,0,0.22,0.8,0.153,0.3,0.19,0.019,0.1326,0.3991,0.1,1,0,0,3
800,0.1439,0,0.09,0.228,0,0.12,1,0.2,0.8,0.147,0.1,0.17,0.0626,0.0932,0.179,0.15,1,0,1,1
801,0.1422,0,0.1,0.019,0,0.15,0,0.03,0.1,0.112,0.1,0.17,0.0001,0.0926,0.0509,0.03,1,1,1,0
802,0.1591,1,0.22000000000000003,0.09,1,0.04,1,0.52,1.0,0.161,0.3,0.16,0.0548,0.1641,0.0282,0.14,1,1,1,0
803,0.088,0,0.16999999999999998,0.024,0,0.02,0,0.06,0.6,0.198,0.4,0.19,0.0632,0.066,0.3006,0.03,1,0,0,2
804,0.1929,1,0.05,0.084,1,0.0,1,0.19,1.0,0.163,0.6,0.02,0.0349,0.1051,0.1913,0.06,1,1,0,1
805,0.1642,1,0.16,0.0,1,0.0,0,0.05,0.4,0.102,0.5,0.02,0.1686,0.1889,0.1333,0.02,0,0,1,2
806,0.1511,0,0.25,0.0,1,0.03,0,0.21,0.2,0.114,0.3,0.18,0.1455,0.1982,0.3746,0.05,1,0,0,3
807,0.1312,0,0.13,0.012,0,0.05,1,0.1,0.6,0.163,0.2,0.09,0.0095,0.0893,0.3941,0.13,1,1,1,3
808,0.1852,0,0.13999999999999999,0.013,0,0.04,1,0.1,0.7,0.196,0.1,0.18,0.058,0.1163,0.397,0.11,1,0,1,3
809,0.0972,1,0.13,0.042,0,0.08,0,0.44,0.7,0.082,0.7,0.1,0.0297,0.0589,0.3925,0.07,0,1,0,3
810,0.0691,1,0.27,0.015,1,0.04,1,0.33,0.9,0.108,0.4,0.08,0.0951,0.0962,0.0424,0.15,1,1,1,0
811,0.0807,0,0.05,0.221,0,0.09,0,0.08,0.3,0.158,0.5,0.2,0.0667,0.0697,0.1284,0.02,0,1,1,0
812,0.1113,0,0.06,0.022,1,0.0,0,0.25,0.3,0.145,0.1,0.1,0.1047,0.1312,0.0277,0.12,1,0,1,0
813,0.0721,1,0.13,0.03,1,0.1,0,0.16,0.9,0.125,0.1,0.18,0.0408,0.1862,0.1713,0.04,0,1,1,1
814,0.1188,1,0.15,0.084,1,0.0,0,0.54,0.3,0.198,0.6,0.02,0.115,0.1469,0.0485,0.07,0,1,0,0
815,0.1512,1,0.05,0.03,0,0.01,0,0.52,0.1,0.131,0.1,0.14,0.0333,0.0952,0.3002,0.07,0,0,1,2
816,0.0805,1,0.06999999999999999,0.066,0,0.0,0,0.64,0.1,0.097,0.4,0.14,0.0641,0.0704,0.0418,0.17,0,1,1,0
817,0.0918,0,0.09,0.068,1,0.01,0,0.08,0.1,0.123,0.7,0.05,0.0653,0.0671,0.1652,0.14,1,1,0,1
818,0.132,0,0.05,0.04,1,0.07,0,0.48,0.2,0.168,0.5,0.16,0.0103,0.1583,0.2893,0.09,0,0,1,2
819,0.1236,0,0.09,0.168,1,0.02,1,0.57,0.1,0.188,0.1,0.14,0.0517,0.0809,0.1406,0.2,1,0,1,0
820,0.1387,0,0.05,0.015,0,0.0,1,0.61,0.5,0.098,0.3,0.0,0.0785,0.1151,0.0629,0.11,1,1,0,0
821,0.1883,1,0.27,0.24,1,0.06,1,0.3,0.5,0.095,0.2,0.1,0.0531,0.0791,0.3724,0.2,1,1,1,3
822,0.0839,0,0.2,0.12,1,0.0,0,0.14,0.4,0.175,0.7,0.03,0.0564,0.1391,0.3835,0.11,1,0,0,3
823,0.1593,1,0.1,0.195,0,0.0,1,0.52,0.7,0.13,0.8,0.0,0.0761,0.1336,0.1354,0.13,1,1,1,1
824,0.1722,1,0.1,0.005,0,0.07,0,0.25,0.8,0.088,0.6,0.19,0.1179,0.1638,0.2376,0.19,0,0,1,3
825,0.1954,0,0.06,0.204,1,0.08,0,0.07,0.9,0.126,0.3,0.09,0.0673,0.069,0.3438,0.13,1,0,0,3
826,0.1788,1,0.05,0.024,1,0.15,1,0.02,0.3,0.15,0.6,0.2,0.0472,0.1073,0.2655,0.04,1,0,1,2
827,0.1628,0,0.05,0.16,0,0.05,1,0.33,0.9,0.101,0.6,0.08,0.0412,0.0643,0.3361,0.13,1,0,0,3
828,0.1965,0,0.05,0.0,0,0.06,1,0.04,1.0,0.084,0.7,0.09,0.0977,0.166,0.3535,0.16,1,1,1,3
829,0.0833,1,0.22000000000000003,0.045,0,0.04,0,0.27,0.9,0.124,0.1,0.06,0.0359,0.1395,0.215,0.07,0,1,1,1
830,0.0571,0,0.06,0.035,0,0.01,1,0.43,0.5,0.141,0.3,0.08,0.0224,0.0783,0.2587,0.18,1,0,0,1
831,0.1808,1,0.05,0.009,1,0.01,0,0.31,0.5,0.092,0.2,0.16,0.0714,0.1208,0.2736,0.08,0,0,1,3
832,0.186,0,0.05,0.0,1,0.02,1,0.55,0.7,0.083,0.6,0.03,0.0195,0.0799,0.0676,0.04,1,0,1,0
833,0.1368,1,0.16,0.156,1,0.04,0,0.09,0.1,0.115,0.7,0.07,0.0843,0.1145,0.2941,0.17,0,1,0,3
834,0.1161,0,0.13,0.024,1,0.0,1,0.21,0.6,0.126,0.8,0.12,0.0308,0.1169,0.3336,0.14,1,0,1,3
835,0.1224,1,0.16,0.05,0,0.09,0,0.33,1.0,0.157,0.1,0.18,0.0522,0.0563,0.3796,0.13,1,1,0,3
836,0.0902,1,0.06,0.144,1,0.0,0,0.63,0.7,0.122,0.5,0.14,0.0364,0.136,0.3654,0.15,0,1,1,3
837,0.0787,1,0.05,0.048,0,0.15,0,0.11,0.6,0.093,0.1,0.16,0.0806,0.1423,0.2934,0.14,1,0,1,2
838,0.0854,0,0.05,0.01,0,0.02,0,0.3,0.5,0.125,0.8,0.05,0.0518,0.1152,0.2889,0.11,0,0,1,2
839,0.1184,0,0.15,0.119,1,0.01,1,0.48,0.6,0.191,0.1,0.06,0.0519,0.1577,0.3315,0.14,1,1,1,3
840,0.1973,0,0.16,0.0,1,0.05,1,0.39,0.8,0.152,0.4,0.06,0.0792,0.1181,0.1993,0.05,1,0,0,2
841,0.051,0,0.16999999999999998,0.034,1,0.03,0,0.35,0.8,0.12,0.3,0.06,0.0382,0.1228,0.2509,0.11,0,1,1,1
842,0.0966,0,0.2,0.306,0,0.08,1,0.34,0.5,0.118,0.2,0.1,0.0214,0.1523,0.3534,0.11,1,1,1,3
843,0.1438,1,0.18,0.154,0,0.03,0,0.16,0.6,0.169,0.8,0.07,0.0859,0.0867,0.2246,0.15,0,0,0,2
844,0.1986,0,0.05,0.0,0,0.07,0,0.51,0.4,0.095,0.3,0.09,0.0342,0.0774,0.3165,0.13,1,0,0,3
845,0.1907,0,0.2,0.056,0,0.13,0,0.55,0.9,0.105,0.7,0.15,0.0713,0.1513,0.0286,0.17,1,0,1,0
846,0.1489,0,0.24,0.042,1,0.08,0,0.32,0.6,0.2,0.1,0.16,0.0172,0.0812,0.0776,0.08,0,0,0,0
847,0.1843,1,0.18,0.21,1,0.13,1,0.16,0.7,0.134,0.6,0.18,0.0118,0.058,0.3213,0.15,1,1,0,3
848,0.0825,1,0.15,0.044,0,0.11,0,0.38,0.4,0.094,0.3,0.18,0.054,0.0783,0.0716,0.14,0,1,0,0
849,0.1286,1,0.22999999999999998,0.05,0,0.1,1,0.16,0.1,0.098,0.2,0.18,0.0018,0.0662,0.0424,0.04,1,1,0,0
850,0.084,0,0.06,0.096,0,0.0,1,0.63,0.8,0.137,0.7,0.19,0.0987,0.1081,0.3486,0.18,1,1,0,3
851,0.0757,0,0.22999999999999998,0.228,1,0.05,1,0.58,0.2,0.163,0.4,0.07,0.0535,0.0697,0.3237,0.09,1,0,1,2
852,0.0814,1,0.11000000000000001,0.096,1,0.02,0,0.41,0.8,0.177,0.2,0.1,0.1092,0.1406,0.1944,0.12,1,0,0,1
853,0.1195,1,0.11000000000000001,0.028,1,0.02,1,0.08,0.9,0.08,0.6,0.06,0.0327,0.1001,0.0643,0.19,1,0,0,0
854,0.0767,0,0.08,0.0,0,0.07,1,0.1,0.5,0.107,0.4,0.12,0.0517,0.1995,0.2317,0.12,1,1,1,2
855,0.1068,0,0.13,0.016,0,0.06,1,0.52,0.1,0.097,0.8,0.07,0.0994,0.15,0.1436,0.15,1,0,0,1
856,0.0994,1,0.27999999999999997,0.01,1,0.0,0,0.56,0.5,0.173,0.3,0.03,0.0491,0.053,0.319,0.2,1,1,1,2
857,0.155,1,0.25,0.016,0,0.06,0,0.21,0.8,0.133,0.2,0.11,0.0268,0.0832,0.2338,0.15,0,1,0,2
858,0.1878,1,0.05,0.126,0,0.09,0,0.29,0.6,0.085,0.8,0.19,0.021,0.1026,0.1334,0.02,0,0,0,1
859,0.0623,0,0.2,0.051,0,0.02,0,0.06,0.1,0.127,0.3,0.04,0.0144,0.0672,0.3657,0.19,1,1,0,2
860,0.1829,1,0.05,0.176,0,0.0,1,0.15,0.4,0.16,0.5,0.07,0.0729,0.1267,0.208,0.12,1,0,1,2
